ts,side,qty,price,notional,fee
2024-09-05 02:55:00+00:00,SELL,1.818613,57704.68,104942.48120884,1.0494248120884002
2024-09-08 17:55:00+00:00,BUY,1.925169,54509.68,104940.34613592,1.0494034613592
2024-09-09 06:00:00+00:00,SELL,1.925169,54699.53,105305.83947056999,1.0530583947057
2024-09-09 15:20:00+00:00,BUY,1.909056,55160.11,105303.73895616,1.0530373895616
2024-09-10 04:40:00+00:00,SELL,1.909056,56548.68,107954.59684608,1.0795459684608002
2024-09-10 15:25:00+00:00,BUY,1.888967,57148.93,107952.44285531,1.0795244285531
2024-09-10 15:50:00+00:00,SELL,1.888967,56702.15,107108.49017905,1.0710849017905002
2024-09-12 14:30:00+00:00,BUY,1.830625,58508.07,107106.33564374999,1.0710633564375
2024-09-12 14:55:00+00:00,SELL,1.830625,57543.46,105340.4964625,1.053404964625
2024-09-16 23:30:00+00:00,BUY,1.807568,58276.32,105338.41118976001,1.0533841118976002
2024-09-17 00:50:00+00:00,SELL,1.807568,57762.93,104410.42385424,1.0441042385424
2024-09-17 03:20:00+00:00,BUY,1.797416,58088.02,104408.33655631999,1.0440833655632
2024-09-18 08:35:00+00:00,SELL,1.797416,60198.22,108201.24379952,1.0820124379952
2024-09-22 17:25:00+00:00,BUY,1.718263,62970.02,108199.05547526,1.0819905547526
2024-09-22 22:10:00+00:00,SELL,1.718263,62668.77,107681.42874651,1.0768142874651
2024-09-22 22:35:00+00:00,BUY,1.699953,63342.51,107679.28990203001,1.0767928990203002
2024-09-23 07:20:00+00:00,SELL,1.699953,63442.27,107848.87721331,1.0784887721331
2024-09-23 15:50:00+00:00,BUY,1.691249,63767.5,107846.7206075,1.078467206075
2024-09-23 16:30:00+00:00,SELL,1.691249,63334.53,107114.46052797,1.0711446052797002
2024-09-24 06:15:00+00:00,BUY,1.691185,63335.66,107112.3181571,1.071123181571
2024-09-24 14:15:00+00:00,SELL,1.691185,63223.73,106923.02382005,1.0692302382005001
2024-09-26 03:35:00+00:00,BUY,1.685519,63434.99,106920.88090981,1.0692088090981
2024-09-27 19:55:00+00:00,SELL,1.685519,65673.85,110694.52197815,1.1069452197815002
2024-09-28 23:45:00+00:00,BUY,1.680691,65861.21,110692.34289611,1.1069234289611
2024-09-29 04:40:00+00:00,SELL,1.680691,65736.12,110482.10525891998,1.1048210525892
2024-10-01 03:55:00+00:00,BUY,1.734166,63707.8,110479.90069480002,1.1047990069480003
2024-10-01 12:15:00+00:00,SELL,1.734166,63776.59,110599.19397394,1.1059919397394
2024-10-04 01:25:00+00:00,BUY,1.81063,61082.04,110596.9740852,1.105969740852
2024-10-04 14:35:00+00:00,SELL,1.81063,60932.47,110326.1581561,1.103261581561
2024-10-04 15:05:00+00:00,BUY,1.788731,61677.22,110323.95540782,1.1032395540782
2024-10-05 02:50:00+00:00,SELL,1.788731,61861.6,110653.7616296,1.1065376162960001
2024-10-05 05:10:00+00:00,BUY,1.781192,62122.18,110651.53003856001,1.1065153003856003
2024-10-05 16:30:00+00:00,SELL,1.781192,62119.28,110646.36458176,1.1064636458176
2024-10-05 22:55:00+00:00,BUY,1.783323,62043.81,110644.15338063,1.1064415338063
2024-10-06 00:25:00+00:00,SELL,1.783323,61981.67,110533.33768941,1.1053333768941
2024-10-06 07:05:00+00:00,BUY,1.782772,61999.57,110531.09740804,1.1053109740804001
2024-10-06 07:55:00+00:00,SELL,1.782772,61948.73,110440.46127956001,1.1044046127956002
2024-10-06 08:20:00+00:00,BUY,1.780748,62017.92,110438.28700416,1.1043828700416
2024-10-07 09:45:00+00:00,SELL,1.780748,63170.93,112491.50725564,1.1249150725564
2024-10-07 13:55:00+00:00,BUY,1.77324,63437.11,112489.2209364,1.1248922093640001
2024-10-07 18:45:00+00:00,SELL,1.77324,62832.66,111417.38601840001,1.114173860184
2024-10-08 13:40:00+00:00,BUY,1.773518,62821.58,111415.20291844,1.1141520291844
2024-10-08 14:35:00+00:00,SELL,1.773518,62454.18,110763.61240524,1.1076361240524
2024-10-08 21:45:00+00:00,BUY,1.772367,62493.49,110761.39939083,1.1076139939083
2024-10-08 22:10:00+00:00,SELL,1.772367,62299.68,110417.89694256001,1.1041789694256001
2024-10-09 01:50:00+00:00,BUY,1.76925,62408.17,110415.6547725,1.1041565477250002
2024-10-09 02:35:00+00:00,SELL,1.76925,62268.11,110167.8536175,1.1016785361750001
2024-10-09 15:45:00+00:00,BUY,1.768233,62302.68,110165.65476444,1.1016565476444
2024-10-09 16:20:00+00:00,SELL,1.768233,61815.23,109303.72958859001,1.0930372958859003
2024-10-10 06:55:00+00:00,BUY,1.789502,61079.32,109301.56529864,1.0930156529864001
2024-10-10 07:40:00+00:00,SELL,1.789502,60896.87,108975.07065874,1.0897507065874001
2024-10-10 10:30:00+00:00,BUY,1.785276,61039.81,108972.90783756001,1.0897290783756002
2024-10-10 13:40:00+00:00,SELL,1.785276,60812.75,108567.543069,1.08567543069
2024-10-11 01:50:00+00:00,BUY,1.796368,60436.02,108565.33237536,1.0856533237536001
2024-10-13 01:25:00+00:00,SELL,1.796368,62934.29,113053.14465872,1.1305314465872
2024-10-14 03:20:00+00:00,BUY,1.794387,63002.52,113050.90285524,1.1305090285524
2024-10-15 03:30:00+00:00,SELL,1.794387,65473.83,117485.38939221,1.1748538939221
2024-10-16 22:35:00+00:00,BUY,1.733807,67760.14,117483.00505298,1.1748300505298002
2024-10-17 01:30:00+00:00,SELL,1.733807,67434.86,116919.03231202,1.1691903231202
2024-10-17 01:55:00+00:00,BUY,1.721885,67900.41,116916.69747285,1.1691669747285
2024-10-17 02:20:00+00:00,SELL,1.721885,67500.52,116228.13288020002,1.1622813288020004
2024-10-17 22:20:00+00:00,BUY,1.727128,67294.29,116225.85249912,1.1622585249912
2024-10-18 12:25:00+00:00,SELL,1.727128,67675.56,116884.35459167999,1.1688435459168
2024-10-20 06:55:00+00:00,BUY,1.708836,68398.59,116881.97294123999,1.1688197294124
2024-10-21 07:10:00+00:00,SELL,1.708836,68719.93,117431.09030147998,1.1743109030148
2024-10-22 14:50:00+00:00,BUY,1.738248,67555.8,117428.73423840001,1.1742873423840001
2024-10-22 16:10:00+00:00,SELL,1.738248,67155.19,116732.37470712,1.1673237470712001
2024-10-26 17:35:00+00:00,BUY,1.741335,67034.81,116730.06087135,1.1673006087135
2024-10-27 00:20:00+00:00,SELL,1.741335,66963.75,116606.32160625,1.1660632160625002
2024-10-27 12:10:00+00:00,BUY,1.737192,67122.13,116604.02725896,1.1660402725896002
2024-10-28 02:10:00+00:00,SELL,1.737192,67652.11,117524.70427512,1.1752470427512
2024-10-28 03:00:00+00:00,BUY,1.73299,67814.77,117522.3182623,1.1752231826230002
2024-10-28 04:20:00+00:00,SELL,1.73299,67627.58,117197.91986420001,1.1719791986420003
2024-10-28 06:00:00+00:00,BUY,1.727955,67823.3,117195.6103515,1.1719561035150001
2024-10-30 01:20:00+00:00,SELL,1.727955,72080.34,124551.58390469999,1.245515839047
2024-10-30 01:30:00+00:00,BUY,1.721684,72341.44,124549.09978496001,1.2454909978496003
2024-10-30 04:05:00+00:00,SELL,1.721684,72222.81,124344.85641204,1.2434485641204
2024-10-30 08:10:00+00:00,BUY,1.715802,72468.95,124342.36934789999,1.243423693479
2024-10-30 11:20:00+00:00,SELL,1.715802,72215.08,123906.77869416,1.2390677869416002
2024-10-30 14:55:00+00:00,BUY,1.711326,72402.49,123904.26360174001,1.2390426360174003
2024-10-30 15:10:00+00:00,SELL,1.711326,71892.01,123030.66590525999,1.2303066590526
2024-10-31 05:15:00+00:00,BUY,1.700849,72333.42,123028.22507358,1.2302822507358002
2024-10-31 06:30:00+00:00,SELL,1.700849,72182.16,122770.95465384,1.2277095465384
2024-11-01 10:45:00+00:00,BUY,1.757725,69845.1,122768.4783975,1.227684783975
2024-11-01 16:05:00+00:00,SELL,1.757725,69778.72,122651.800612,1.22651800612
2024-11-01 16:30:00+00:00,BUY,1.74337,70351.88,122649.35703560001,1.2264935703560003
2024-11-01 16:40:00+00:00,SELL,1.74337,69952.93,121953.8395741,1.219538395741
2024-11-02 01:55:00+00:00,BUY,1.75074,69657.05,121951.383717,1.21951383717
2024-11-02 04:05:00+00:00,SELL,1.75074,69525.82,121721.6341068,1.2172163410680001
2024-11-03 19:35:00+00:00,BUY,1.774196,68605.29,121719.23109684,1.2171923109684
2024-11-04 00:35:00+00:00,SELL,1.774196,68247.94,121085.22215624001,1.2108522215624002
2024-11-04 01:15:00+00:00,BUY,1.760092,68793.45,121082.80099739999,1.2108280099739999
2024-11-04 07:45:00+00:00,SELL,1.760092,68607.98,120756.35673416,1.2075635673416
2024-11-05 23:00:00+00:00,BUY,1.733798,69647.06,120753.93333387999,1.2075393333388
2024-11-07 04:05:00+00:00,SELL,1.733798,74955.31,129957.36656738,1.2995736656738002
2024-11-07 12:55:00+00:00,BUY,1.731977,75032.59,129954.72013043,1.2995472013043001
2024-11-07 13:15:00+00:00,SELL,1.731977,74933.25,129782.66553525001,1.2978266553525002
2024-11-07 15:15:00+00:00,BUY,1.720869,75415.43,129780.07560866998,1.2978007560867
2024-11-08 02:35:00+00:00,SELL,1.720869,75812.78,130463.86290582,1.3046386290582002
2024-11-08 07:30:00+00:00,BUY,1.714527,76091.69,130461.25698063,1.3046125698063
2024-11-08 08:55:00+00:00,SELL,1.714527,75928.67,130181.75478908999,1.3018175478909
2024-11-08 15:20:00+00:00,BUY,1.703107,76436.29,130179.18055302999,1.3017918055303
2024-11-08 17:10:00+00:00,SELL,1.703107,75968.15,129381.88804204998,1.2938188804205
2024-11-09 21:40:00+00:00,BUY,1.692249,76454.07,129379.32350343,1.2937932350343002
2024-11-10 20:40:00+00:00,SELL,1.692249,79268.41,134141.88755409,1.3414188755409002
2024-11-12 17:25:00+00:00,BUY,1.531323,87596.9,134139.1476987,1.3413914769870001
2024-11-13 00:10:00+00:00,SELL,1.531323,87811.77,134468.18307171,1.3446818307171
2024-11-13 11:10:00+00:00,BUY,1.528761,87957.21,134465.55231681,1.3446555231681
2024-11-13 21:05:00+00:00,SELL,1.528761,88793.95,135744.72779595,1.3574472779595
2024-11-14 07:50:00+00:00,BUY,1.494269,90841.73,135741.98104537,1.3574198104537
2024-11-14 14:45:00+00:00,SELL,1.494269,88946.9,132910.5953161,1.329105953161
2024-11-15 16:25:00+00:00,BUY,1.482806,89632.74,132907.96466844002,1.3290796466844004
2024-11-16 12:10:00+00:00,SELL,1.482806,90666.41,134440.69674646002,1.3444069674646002
2024-11-22 16:20:00+00:00,BUY,1.361709,98727.43,134438.02997787,1.3443802997787
2024-11-23 00:10:00+00:00,SELL,1.361709,98822.05,134566.87488345001,1.3456687488345003
2024-11-24 22:05:00+00:00,BUY,1.38168,97391.69,134564.1502392,1.3456415023920003
2024-11-25 13:05:00+00:00,SELL,1.38168,97499.39,134712.9571752,1.347129571752
2024-11-28 22:35:00+00:00,BUY,1.410419,95510.8,134710.24702520002,1.3471024702520003
2024-11-29 08:10:00+00:00,SELL,1.410419,95824.63,135152.87881997,1.3515287881997002
2024-11-30 16:55:00+00:00,BUY,1.393989,96952.11,135150.17486678998,1.3515017486679
2024-11-30 22:35:00+00:00,SELL,1.393989,96684.29,134776.83673280998,1.3477683673281
2024-12-01 08:10:00+00:00,BUY,1.392515,96784.69,134774.13259535,1.3477413259535003
2024-12-01 20:30:00+00:00,SELL,1.392515,96957.44,135014.6895616,1.3501468956160003
2024-12-02 14:40:00+00:00,BUY,1.39504,96780.04,135012.02700159998,1.350120270016
2024-12-02 17:30:00+00:00,SELL,1.39504,95297.71,132944.11735840002,1.3294411735840004
2024-12-03 15:20:00+00:00,BUY,1.382079,96189.46,132941.43268734,1.3294143268734002
2024-12-03 17:20:00+00:00,SELL,1.382079,95029.68,131338.52510472,1.3133852510472002
2024-12-06 08:40:00+00:00,BUY,1.329841,98760.62,131335.92166142,1.3133592166142
2024-12-06 09:05:00+00:00,SELL,1.329841,98252.27,130659.89698907001,1.3065989698907001
2024-12-07 00:20:00+00:00,BUY,1.301549,100386.01,130657.31092949,1.3065731092949002
2024-12-07 03:00:00+00:00,SELL,1.301549,100008.05,130165.37746945002,1.3016537746945003
2024-12-08 15:50:00+00:00,BUY,1.301432,100014.98,130162.69545135999,1.3016269545136
2024-12-08 18:55:00+00:00,SELL,1.301432,99743.27,129809.08336264,1.2980908336264
2024-12-08 19:55:00+00:00,BUY,1.295953,100162.95,129806.47554134998,1.2980647554134999
2024-12-09 01:00:00+00:00,SELL,1.295953,99844.56,129393.85706567999,1.2939385706568
2024-12-09 14:35:00+00:00,BUY,1.301678,99403.49,129391.33605622,1.2939133605622
2024-12-09 15:30:00+00:00,SELL,1.301678,98157.61,127769.60146958,1.2776960146958
2024-12-11 02:40:00+00:00,BUY,1.312074,97377.94,127767.06324756,1.2776706324756002
2024-12-12 06:20:00+00:00,SELL,1.312074,100591.89,131984.00347986,1.3198400347986001
2024-12-12 08:30:00+00:00,BUY,1.306734,101000.94,131981.36232996001,1.3198136232996003
2024-12-12 10:30:00+00:00,SELL,1.306734,100706.37,131596.43769558,1.3159643769558003
2024-12-12 12:50:00+00:00,BUY,1.303443,100958.55,131593.71528765,1.3159371528765
2024-12-12 19:10:00+00:00,SELL,1.303443,100834.57,131432.11442451,1.3143211442451
2024-12-14 15:30:00+00:00,BUY,1.292194,101710.37,131429.52985178,1.3142952985178002
2024-12-14 17:20:00+00:00,SELL,1.292194,101352.86,130967.55757484,1.3096755757484002
2024-12-15 08:05:00+00:00,BUY,1.286708,101782.98,130964.97462983998,1.3096497462984
2024-12-16 11:40:00+00:00,SELL,1.286708,104049.35,133881.1310398,1.3388113103980002
2024-12-16 14:40:00+00:00,BUY,1.270956,105336.8,133878.4379808,1.3387843798080001
2024-12-16 23:35:00+00:00,SELL,1.270956,105663.85,134294.10414060001,1.3429410414060003
2024-12-18 12:00:00+00:00,BUY,1.277216,105143.85,134291.4075216,1.342914075216
2024-12-18 14:05:00+00:00,SELL,1.277216,104558.94,133544.35111103998,1.3354435111104
2024-12-20 22:05:00+00:00,BUY,1.380028,96767.38,133541.69388664002,1.3354169388664003
2024-12-21 12:35:00+00:00,SELL,1.380028,97620.76,134719.38218128,1.3471938218128001
2024-12-23 03:50:00+00:00,BUY,1.406665,95770.28,134716.7009162,1.347167009162
2024-12-23 06:35:00+00:00,SELL,1.406665,94741.99,133270.24136335,1.3327024136335002
2024-12-23 22:25:00+00:00,BUY,1.405629,94809.87,133267.50275823,1.3326750275823
2024-12-24 01:55:00+00:00,SELL,1.405629,93988.58,132113.07371682,1.3211307371682002
2024-12-24 08:15:00+00:00,BUY,1.399794,94378.52,132110.48602488,1.3211048602488
2024-12-24 09:20:00+00:00,SELL,1.399794,94053.81,131655.95891513999,1.3165595891514
2024-12-24 11:55:00+00:00,BUY,1.396509,94273.14,131653.28846826,1.3165328846826
2024-12-24 12:20:00+00:00,SELL,1.396509,94044.95,131334.61907955,1.3133461907955002
2024-12-24 12:25:00+00:00,BUY,1.394677,94166.64,131332.04697527998,1.3133204697528
2024-12-24 12:40:00+00:00,SELL,1.394677,93985.88,131079.94516076,1.3107994516076
2024-12-27 09:05:00+00:00,BUY,1.350974,97024.31,131077.32017793998,1.3107732017793998
2024-12-27 14:30:00+00:00,SELL,1.350974,95802.18,129426.25432331998,1.2942625432332
2025-01-03 14:15:00+00:00,BUY,1.336019,96872.63,129423.67425997001,1.2942367425997001
2025-01-04 09:15:00+00:00,SELL,1.336019,97850.68,130730.36764292,1.3073036764292
2025-01-06 11:25:00+00:00,BUY,1.317083,99255.49,130727.71853567,1.3072771853567002
2025-01-07 10:10:00+00:00,SELL,1.317083,101445.32,133611.90640156,1.3361190640156002
2025-01-08 22:55:00+00:00,BUY,1.402231,95283.33,133609.23910923,1.3360923910923002
2025-01-09 02:05:00+00:00,SELL,1.402231,93935.66,131719.49445746,1.3171949445746003
2025-01-09 15:50:00+00:00,BUY,1.393052,94552.74,131716.88356248,1.3171688356248001
2025-01-09 17:50:00+00:00,SELL,1.393052,92483.07,128833.72562964,1.2883372562964002
2025-01-10 17:45:00+00:00,BUY,1.358212,94853.47,128831.12119564,1.2883112119564
2025-01-11 01:40:00+00:00,SELL,1.358212,94346.58,128142.65711496,1.2814265711496002
2025-01-11 20:50:00+00:00,BUY,1.354337,94614.64,128140.10769368,1.2814010769368
2025-01-12 01:25:00+00:00,SELL,1.354337,94328.76,127752.92983211999,1.2775292983212
2025-01-12 12:40:00+00:00,BUY,1.353259,94402.01,127750.36965058999,1.2775036965059
2025-01-12 21:00:00+00:00,SELL,1.353259,94633.97,128064.27160823,1.2806427160823002
2025-01-13 00:30:00+00:00,BUY,1.337822,95724.02,128061.69988444001,1.2806169988444003
2025-01-13 02:00:00+00:00,SELL,1.337822,94127.19,125925.42558018,1.2592542558018
2025-01-13 20:35:00+00:00,BUY,1.359756,92606.96,125922.86950176001,1.2592286950176002
2025-01-15 11:05:00+00:00,SELL,1.359756,96727.7,131526.0704412,1.315260704412
2025-01-15 13:20:00+00:00,BUY,1.353541,97169.92,131523.47068672001,1.3152347068672003
2025-01-16 06:00:00+00:00,SELL,1.353541,99364.4,134493.7893404,1.344937893404
2025-01-16 16:25:00+00:00,BUY,1.348461,99736.74,134491.10415713998,1.3449110415713998
2025-01-18 03:40:00+00:00,SELL,1.348461,103260.68,139242.99981347998,1.3924299981347998
2025-01-18 12:15:00+00:00,BUY,1.341503,103794.22,139240.25751266,1.3924025751266
2025-01-18 13:05:00+00:00,SELL,1.341503,103121.2,138337.3991636,1.3833739916360002
2025-01-18 13:35:00+00:00,BUY,1.332864,103787.51,138334.63572864,1.3833463572864
2025-01-18 17:00:00+00:00,SELL,1.332864,103437.68,137868.35991552,1.3786835991552002
2025-01-20 06:35:00+00:00,BUY,1.333418,103392.62,137865.58057515998,1.3786558057515998
2025-01-20 16:00:00+00:00,SELL,1.333418,105340.39,140462.77215302,1.4046277215302
2025-01-23 14:30:00+00:00,BUY,1.350791,103983.46,140459.92191686,1.4045992191686003
2025-01-23 21:10:00+00:00,SELL,1.350791,102977.5,139101.08020250002,1.3910108020250003
2025-01-23 23:05:00+00:00,BUY,1.333606,104302.44,139098.35979864,1.3909835979864003
2025-01-24 00:25:00+00:00,SELL,1.333606,103717.7,138318.54702620002,1.3831854702620003
2025-01-25 15:10:00+00:00,BUY,1.318355,104915.43,138315.78171764998,1.3831578171765
2025-01-26 00:05:00+00:00,SELL,1.318355,104738.64,138082.7097372,1.380827097372
2025-01-26 03:40:00+00:00,BUY,1.314001,105083.55,138079.88978355,1.3807988978355001
2025-01-26 09:30:00+00:00,SELL,1.314001,104595.02,137437.96087502,1.3743796087502003
2025-01-26 13:10:00+00:00,BUY,1.30886,105003.76,137435.2213136,1.374352213136
2025-01-26 21:10:00+00:00,SELL,1.30886,104744.4,137095.755384,1.37095755384
2025-01-27 20:40:00+00:00,BUY,1.358376,100924.23,137093.05185048,1.3709305185048002
2025-01-28 14:10:00+00:00,SELL,1.358376,101941.31,138474.62891256,1.3847462891256002
2025-01-28 15:00:00+00:00,BUY,1.342272,103162.27,138471.82647744,1.3847182647744
2025-01-28 16:25:00+00:00,SELL,1.342272,102032.05,136954.7638176,1.3695476381760001
2025-01-29 02:30:00+00:00,BUY,1.343866,101908.97,136951.99987802,1.3695199987802
2025-01-29 02:40:00+00:00,SELL,1.343866,101762.52,136755.19070232002,1.3675519070232003
2025-01-29 03:25:00+00:00,BUY,1.341038,101975.11,136752.49756418,1.3675249756418
2025-01-29 13:05:00+00:00,SELL,1.341038,102044.98,136846.19588923999,1.3684619588923999
2025-01-29 17:30:00+00:00,BUY,1.332024,102733.47,136843.44764328,1.3684344764328
2025-01-29 19:20:00+00:00,SELL,1.332024,101726.0,135501.473424,1.35501473424
2025-01-29 19:35:00+00:00,BUY,1.317365,102855.91,135498.77587715,1.3549877587715002
2025-01-30 21:05:00+00:00,SELL,1.317365,104906.6,138200.283109,1.3820028310900003
2025-01-31 11:25:00+00:00,BUY,1.318212,104837.11,138197.53644732,1.3819753644732
2025-01-31 14:45:00+00:00,SELL,1.318212,104243.97,137415.65218164,1.3741565218164002
2025-02-03 09:05:00+00:00,BUY,1.433751,95841.53,137412.88947903,1.3741288947903003
2025-02-03 10:25:00+00:00,SELL,1.433751,95163.45,136440.69160095,1.3644069160095
2025-02-03 10:50:00+00:00,BUY,1.427119,95603.79,136437.98518100998,1.3643798518100998
2025-02-03 11:40:00+00:00,SELL,1.427119,95168.97,135817.44529743,1.3581744529743003
2025-02-04 12:50:00+00:00,BUY,1.364497,99534.59,135814.64945123,1.3581464945123003
2025-02-04 14:00:00+00:00,SELL,1.364497,99226.57,135394.35708529002,1.3539435708529002
2025-02-04 14:30:00+00:00,BUY,1.351563,100174.15,135391.67469645,1.3539167469645002
2025-02-04 15:40:00+00:00,SELL,1.351563,99095.8,133934.2167354,1.339342167354
2025-02-04 16:10:00+00:00,BUY,1.340083,99942.75,133931.58024825,1.3393158024825
2025-02-04 17:00:00+00:00,SELL,1.340083,99158.95,132881.22319284998,1.3288122319284998
2025-02-06 03:00:00+00:00,BUY,1.364594,97375.85,132878.5006549,1.3287850065490001
2025-02-06 03:05:00+00:00,SELL,1.364594,97241.82,132695.60412108002,1.3269560412108004
2025-02-08 17:50:00+00:00,BUY,1.376963,96366.42,132692.99478245998,1.3269299478246
2025-02-09 11:15:00+00:00,SELL,1.376963,96852.31,133362.04733452998,1.3336204733452999
2025-02-10 03:35:00+00:00,BUY,1.37495,96992.14,133359.342893,1.33359342893
2025-02-10 15:35:00+00:00,SELL,1.37495,96947.03,133297.3188985,1.332973188985
2025-02-12 13:15:00+00:00,BUY,1.384331,96288.17,133294.69866427,1.3329469866427
2025-02-12 13:30:00+00:00,SELL,1.384331,94920.96,131402.02747776,1.3140202747776002
2025-02-12 16:55:00+00:00,BUY,1.354573,97004.26,131399.35148098,1.3139935148098
2025-02-13 04:55:00+00:00,SELL,1.354573,96935.14,131305.72339522,1.3130572339522002
2025-02-14 21:45:00+00:00,BUY,1.347845,97417.1,131303.15114950002,1.3130315114950002
2025-02-14 22:45:00+00:00,SELL,1.347845,97175.74,130977.8352803,1.309778352803
2025-02-17 21:25:00+00:00,BUY,1.362552,96124.93,130975.21562136,1.3097521562136
2025-02-17 23:15:00+00:00,SELL,1.362552,95824.99,130566.53177448001,1.3056653177448003
2025-02-18 01:45:00+00:00,BUY,1.357331,96191.64,130563.89491284001,1.3056389491284002
2025-02-18 05:25:00+00:00,SELL,1.357331,95858.36,130111.52363716,1.3011152363716
2025-02-18 22:25:00+00:00,BUY,1.364866,95327.25,130108.92239849998,1.301089223985
2025-02-19 05:25:00+00:00,SELL,1.364866,95064.31,129750.04453245999,1.2975004453246
2025-02-19 19:55:00+00:00,BUY,1.349109,96172.69,129747.44163321,1.2974744163321001
2025-02-20 16:00:00+00:00,SELL,1.349109,97003.43,130868.20044386998,1.3086820044387
2025-02-23 23:10:00+00:00,BUY,1.360912,96160.25,130865.63814799998,1.3086563814799999
2025-02-24 02:55:00+00:00,SELL,1.360912,95834.21,130421.92639952,1.3042192639952002
2025-02-24 07:30:00+00:00,BUY,1.359741,95914.78,130419.25887198001,1.3041925887198003
2025-02-24 08:15:00+00:00,SELL,1.359741,95670.5,130087.10134050001,1.3008710134050003
2025-02-25 21:55:00+00:00,BUY,1.466696,88692.22,130084.52430512001,1.3008452430512
2025-02-26 00:40:00+00:00,SELL,1.466696,88117.68,129241.84878527999,1.2924184878528
2025-02-26 02:10:00+00:00,BUY,1.458376,88618.6,129239.2393936,1.292392393936
2025-02-26 08:10:00+00:00,SELL,1.458376,88264.98,128723.52847247999,1.2872352847247999
2025-02-28 13:30:00+00:00,BUY,1.5864,81140.3,128720.97192000001,1.2872097192000003
2025-03-01 11:15:00+00:00,SELL,1.5864,84378.78,133858.496592,1.3385849659200002
2025-03-06 16:05:00+00:00,BUY,1.470873,91004.31,133855.78246263,1.3385578246263004
2025-03-06 16:20:00+00:00,SELL,1.470873,90412.87,132985.84933551,1.3298584933551
2025-03-07 09:20:00+00:00,BUY,1.498091,88768.45,132983.21602895,1.3298321602895002
2025-03-07 16:05:00+00:00,SELL,1.498091,88707.16,132891.39803156,1.3289139803156003
2025-03-09 00:20:00+00:00,BUY,1.538702,86364.17,132888.72110734,1.3288872110734002
2025-03-09 02:00:00+00:00,SELL,1.538702,86204.48,132643.00578496,1.3264300578496
2025-03-10 04:30:00+00:00,BUY,1.607452,82515.92,132640.38063584,1.3264038063584
2025-03-10 06:10:00+00:00,SELL,1.607452,82179.2,132099.1193984,1.3209911939840002
2025-03-13 07:30:00+00:00,BUY,1.582857,83454.48,132096.50784936,1.3209650784936002
2025-03-13 07:35:00+00:00,SELL,1.582857,83224.56,131732.57736792,1.3173257736792001
2025-03-13 09:55:00+00:00,BUY,1.579001,83426.12,131729.92690612,1.3172992690612002
2025-03-13 10:40:00+00:00,SELL,1.579001,83100.81,131216.26209081,1.3121626209081
2025-03-15 12:05:00+00:00,BUY,1.559618,84131.9,131213.6256142,1.312136256142
2025-03-16 01:00:00+00:00,SELL,1.559618,84273.33,131434.20238794,1.3143420238794001
2025-03-17 15:50:00+00:00,BUY,1.572092,83602.97,131431.56031324,1.3143156031324001
2025-03-18 00:55:00+00:00,SELL,1.572092,83820.89,131774.15060188,1.3177415060188002
2025-03-21 02:05:00+00:00,BUY,1.555845,84694.52,131771.5454694,1.3177154546940002
2025-03-21 03:10:00+00:00,SELL,1.555845,84404.92,131320.97275739998,1.313209727574
2025-03-21 04:30:00+00:00,BUY,1.550139,84713.9,131318.3202321,1.3131832023210002
2025-03-21 05:25:00+00:00,SELL,1.550139,84409.82,130846.95396498,1.3084695396498
2025-03-21 20:40:00+00:00,BUY,1.555318,84127.06,130844.33070507999,1.3084433070508
